orig_linha,data,modelo,imei,valor_venda,brinde,custo,lucro,pix,dinheiro,cartao_credito,cartao_debito,troca_aparelho,soma_pagamentos,diferenca,formas_pgto,tem_troca,modelo_troca,valor_troca,pagto_junto,pagto_junto_grupo,pagto_junto_total,pagto_junto_restante,vendedor,vendedor_id,loja,loja_id,estado,observacao,precisa_revisao,motivo_revisao,entendimento
286,24/05/2026,IPHONE 17 PRO MAX 256GB NOVO,353763614060768,7875.0,25.0,7650.0,200.0,0,0,7875.0,0,0,7875.0,0.0,cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 7875 | 7875 credito (visa 10x (taxa 10.9%)) | brinde 25
287,24/05/2026,IPHONE 17 PRO MAX 256GB SILVER NOVO,357247256152923,7950.0,0,7850.0,100.0,7950.0,0,0,0,0,7950.0,0.0,pix+pagamento_junto,NAO,,0,SIM,19,12500.0,0,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,"Pagto junto (Aparelho 1/4, total grupo R$ 12,500)",NAO,,grupo 19 (287 e 288 e 289 e 290): valor da venda = 7950 | 7950 pix = 7950 | grupo R$ 12500
288,24/05/2026,APPLE PENCIL USB C NOVO,H4719R9MG2,770.0,0,630.0,140.0,770.0,0,0,0,0,770.0,0.0,pagamento_junto,NAO,,0,SIM,19,12500.0,0,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,"Pagto junto (Aparelho 2/4, total grupo R$ 12,500)",NAO,,grupo 19 (287 e 288 e 289 e 290): valor da venda = 770 | 770 pix = 770 | grupo R$ 12500
289,24/05/2026,IPAD 11 128GB ROSA NOVO,FCYK60J9ML,2190.0,0,2090.0,100.0,2190.0,0,0,0,0,2190.0,0.0,pagamento_junto,NAO,,0,SIM,19,12500.0,0,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,"Pagto junto (Aparelho 3/4, total grupo R$ 12,500)",NAO,,grupo 19 (287 e 288 e 289 e 290): valor da venda = 2190 | 2190 pix = 2190 | grupo R$ 12500
290,24/05/2026,AIRPORDS PRO 3 NOVO,LLG9MVVVJ9,1590.0,0,1490.0,100.0,1590.0,0,0,0,0,1590.0,0.0,pagamento_junto,NAO,,0,SIM,19,12500.0,0,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,"Pagto junto (Aparelho 4/4, total grupo R$ 12,500)",NAO,,grupo 19 (287 e 288 e 289 e 290): valor da venda = 1590 | 1590 pix = 1590 | grupo R$ 12500
291,26/05/2026,IPHONE 14 128GB BRANCO SEMINOVO,355794428661143,2150.0,25.0,1900.0,225.0,0,0,2150.0,0,0,2150.0,0.0,cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,NAO,,valor da venda = 2150 | 2150 credito | brinde 25
292,26/05/2026,IPHONE 15 PRO MAX 256GB PRETO SEMINOVO,359897655192066,4150.0,25.0,3700.0,425.0,0,1100.0,3050.0,0,0,4150.0,0.0,dinheiro+cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 4150 | 1100 dinheiro + 3050 credito | brinde 25
293,26/05/2026,IPAD 11° (A16) 128GB SILVER,CKGH9XQDXG,2500.0,170.0,2180.0,150.0,2500.0,0,0,0,0,2500.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2500 | 2500 pix | brinde 170
294,26/05/2026,BOOMBOX 4 LARANJA NOVO,TL1973-BQ0009136,2640.0,85.0,2390.0,165.0,2500.0,0,0,0,0,2500.0,140.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,SIM,So extraiu: 2500 pix de 2640 → falta R$ 140 sem valor explicito no texto,
295,26/05/2026,IPHONE 16 PRO MAX 256GB PRETO SEMINOVO,357003196809944,5100.0,25.0,4850.0,225.0,4100.0,0,0,0,1000.0,5100.0,0.0,pix,SIM,ENTROU UM 12 128GB SEMINOVO POR,1000.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 5100 | 4100 pix + 1000 troca | brinde 25
296,26/05/2026,IPHONE 17 256GB  BRANCO NOVO,352824562423886,4850.0,15.0,4600.0,235.0,0,0,0,0,0,0,4850.0,pix+dinheiro+troca_aparelho,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,novo,,SIM,"Nada extraiu de 4850 → formas ""pix + dinheiro + troca_aparelho"" sem valores no texto",
297,26/05/2026,IPHONE 16 PRO MAX 1TB PRETO NOVO,359222380985702,5800.0,15.0,5300.0,485.0,2000.0,0,3800.0,0,0,5800.0,0.0,pix,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,novo,,NAO,,valor da venda = 5800 | 2000 pix + 3800 credito (visa 12x (taxa 12.1%)) | brinde 15
298,26/05/2026,IPHONE 16 PRO MAX 256GB PRETO SEMINOVO,359222385905622,5150.0,25.0,4850.0,275.0,2000.0,2000.0,0,1173.47,0,5173.47,-23.47,pix+dinheiro+cartao_debito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,SIM,Extracao excede venda em R$ 23: extraiu 2000 pix + 2000 dinheiro + 1173.47 debito = 5173 > venda 5150 → texto descreve pagamento de outros itens,
299,27/05/2026,IPHONE 17 PRO MAX SILVER 256GB NOVO,CYFWFHQWXC,7999.99,15.0,1800.0,185.0,7999.99,0,0,0,0,7999.99,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 8000 | 7999.99 pix | brinde 15
300,27/05/2026,REDMI NOTE 15 PRO PLUS 5G PRETO NOVO,8638440867199603,1990.0,0,1880.0,110.0,1990.0,0,0,0,0,1990.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1990 | 1990 pix
301,27/05/2026,IPHONE 13 128GB AZUL SEMINOVO,352586507807406,2093.0,25.0,1780.0,258.0,0,0,2093.0,0,0,2093.0,0.0,cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2093 | 2093 credito | brinde 25
302,27/05/2026,IPHONE 15 PRO MAX 256GB AZUL SEMINOVO,354679846995259,3950.0,25.0,3700.0,225.0,3950.0,0,0,0,0,3950.0,0.0,outros,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 3950 | 3950 pix | brinde 25
303,27/05/2026,IPHONE 12 64GB BRANCO SEMINOVO,359827481625484,1395.0,25.0,1150.0,220.0,1395.0,0,0,0,0,1395.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 1395 | 1395 pix | brinde 25
304,27/05/2026,POCO C85 PRETO 256GB NOVO,864280089992609,1445.0,0,860.0,585.0,1445.0,0,0,0,0,1445.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 1445 | 1445 pix
305,27/05/2026,IPHONE 17 PRO 256GB AZUL SEMINOVO,354956977489959,6500.0,0,6230.0,270.0,4500.0,0,0,0,2000.0,6500.0,0.0,pix+troca_aparelho,SIM,IPH 14 256GB,2000.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,CASES,19,seminovo,,NAO,,valor da venda = 6500 | 4500 pix + 2000 troca
306,27/05/2026,IPHONE 16 PRO MAX 256GB DOURADO SEMINOVO,357205989970540,5250.0,25.0,4850.0,375.0,4165.0,0,0,0,0,4165.0,1085.0,pix,NAO,,0,NAO,,,,Renata,9451cd9f-6770-4e32-aae8-c75fa675e818,CELL,1,seminovo,,SIM,So extraiu: 4165 pix de 5250 → falta R$ 1085 sem valor explicito no texto,
307,27/05/2026,IPHONE 16 PRETO 128GB SEMINOVO,358964582664046,3400.0,0,3050.0,350.0,3400.0,0,0,0,0,3400.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3400 | 3400 pix
308,27/05/2026,IPHONE 17 PRO 256GB BRANCO SEMINOVO,350455774133336,6300.0,10.0,6100.0,190.0,6300.0,0,0,0,0,6300.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 6300 | 6300 pix | brinde 10
309,28/05/2026,IPHONE 14 128GB PRETO SEMINOVO,352051682197220,2200.0,0,1900.0,0,0,0,0,0,300.0,300.0,1900.0,pix,SIM,FILIPE MANDOU,300.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,SIM,So extraiu: 300 troca de 2200 → falta R$ 1900 sem valor explicito no texto,
310,28/05/2026,IPHONE 17 PRO 256GB BRANCO SEMINOVO,354996269680378,6600.0,95.0,6100.0,405.0,6600.0,0,0,0,0,6600.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 6600 | 6600 pix | brinde 95
311,28/05/2026,IPHONE 17 PRO 256GB BRANCO SEMINOVO,352294449113888,6650.0,40.0,6100.0,510.0,2000.0,0,4650.0,0,0,6650.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 6650 | 2000 pix + 4650 credito | brinde 40
312,28/05/2026,IPHONE 12 PRO MAX 256GB GRAFITE SEMINOVO,353167663221083,2576.0,25.0,2300.0,251.0,2576.0,0,0,0,0,2576.0,0.0,pagamento_junto,NAO,,0,SIM,20,5152.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,"Pagto junto (Aparelho 1/2, total grupo R$ 5,152)",NAO,,grupo 20 (312 e 313): valor da venda = 2576 | 2576 pix = 2576 | grupo R$ 5152
313,28/05/2026,IPHONE 12 PRO MAX 256GB GRAFITE SEMINOVO,357061220988803,2576.0,65.0,2300.0,211.0,2576.0,0,0,0,0,2576.0,0.0,pagamento_junto,NAO,,0,SIM,20,5152.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,"Pagto junto (Aparelho 2/2, total grupo R$ 5,152)",NAO,,grupo 20 (312 e 313): valor da venda = 2576 | 2576 pix = 2576 | grupo R$ 5152
314,28/05/2026,IPHONE 16 PRO MAX 256GB DESERT SEMINOVO,353484626443138,5446.0,25.0,5000.0,421.0,5446.0,0,0,0,0,5446.0,0.0,pix,NAO,,0,NAO,,,,Camila,1d12d555-68e9-45f8-bfc0-a35a1d8d7920,CELL,1,seminovo,,NAO,,valor da venda = 5446 | 5446 pix | brinde 25
315,28/05/2026,IPHONE 11 128GB BRANCO SEMINOVO,356581108114007,1161.0,115.0,700.0,346.0,0,0,1161.0,0,0,1161.0,0.0,outros,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 1161 | 1161 credito | brinde 115
316,28/05/2026,IPHONE 16 PRO MAX 1TB PRETO SEMINOVO,355067542337324,5930.0,25.0,5300.0,605.0,200.0,0,5571.28,0,0,5771.28,158.72,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,SIM,So extraiu: 200 pix + 5571.28 credito de 5930 → falta R$ 159 sem valor explicito no texto,
317,28/05/2026,IPHONE 16 PRO MAX 256GB PRETO SEMINOVO,354276355714955,5300.0,10.0,4850.0,440.0,0,0,5300.0,0,0,5300.0,0.0,cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,NAO,,valor da venda = 5300 | 5300 credito | brinde 10
318,28/05/2026,IPHONE 17 PRO 256GB BRANCO SEMINOVO,355500350320222,6821.0,5.0,6100.0,716.0,0,0,6821.0,0,0,6821.0,0.0,cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,NAO,,valor da venda = 6821 | 6821 credito | brinde 5 | arredondamento R$ 1
319,28/05/2026,IPHONE 17 PRO MAX BRANCO NOVO 256GB,359652121886894,8300.0,10.0,7750.0,540.0,3450.0,0,0,0,4850.0,8300.0,0.0,pix+troca_aparelho,SIM,IPH 16 PRO MAX,4850.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 8300 | 3450 pix + 4850 troca | brinde 10
320,28/05/2026,IPHONE 16 PRO MAX 512GB PRETO SEMINOVO,354331121466651,5650.0,50.0,5150.0,450.0,0,0,3550.0,0,2100.0,5650.0,0.0,troca_aparelho,SIM,IPHONE 16E 128 GB BRANCO A,2100.0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 5650 | 3550 credito (visa 10x (taxa 10.9%)) + 2100 troca | brinde 50
321,29/05/2026,IPHONE 14 128GB AZUL SEMINOVO,359388532621543,2150.0,25.0,1900.0,225.0,0,0,2150.0,0,0,2150.0,0.0,outros,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2150 | 2150 credito (visa 5x (taxa 7.3%)) | brinde 25
322,29/05/2026,REDMI NOTE 15 PRO 4G 256GB PRETO NOVO,863911086287848,1627.0,50.0,1430.0,147.0,530.0,0,1097.0,0,0,1627.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1627 | 530 pix + 1097 credito | brinde 50
323,29/05/2026,REDMI NOTE 15 PRO 5G 256GB PRETO NOVO,865293081783289,1852.0,50.0,1680.0,122.0,900.0,0,952.0,0,0,1852.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 1852 | 900 pix + 952 credito | brinde 50
324,29/05/2026,IPHONE 13 128GB BRANCO SEMINOVO,350689751889144,1850.0,0,1750.0,100.0,1850.0,0,0,0,0,1850.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 1850 | 1850 pix
325,29/05/2026,IPHONE 14 PRO MAX 512GB ROXO SEMINOVO,353360948256186,3800.0,25.0,2500.0,275.0,1700.0,0,0,0,2100.0,3800.0,0.0,pix+troca_aparelho,SIM,IPH 12 PRO 256GB BRANCO,2100.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3800 | 1700 pix + 2100 troca | brinde 25
326,29/05/2026,IPHONE 17 PRO 512GB SILVER NOVO,352001999333984,8974.0,90.0,8400.0,484.0,6174.0,0,0,0,2800.0,8974.0,0.0,pix+troca_aparelho+pagamento_junto,SIM,IPH 15 PRO 256GB,2800.0,SIM,21,11324.0,0,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,"Pagto junto (Aparelho 1/2, total grupo R$ 11,324)",NAO,,grupo 21 (326 e 327): valor da venda = 8974 | 6174 pix + 2800 troca = 8974 | grupo R$ 11324
327,29/05/2026,IPAD 11 128GB SILVER NOVO,J97T5Q77HRQ,2350.0,10.0,2150.0,190.0,2350.0,0,0,0,0,2350.0,0.0,pagamento_junto,NAO,,0,SIM,21,11324.0,0,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,"Pagto junto (Aparelho 2/2, total grupo R$ 11,324)",NAO,,grupo 21 (326 e 327): valor da venda = 2350 | 2350 pix = 2350 | grupo R$ 11324
328,29/05/2026,IPHONE 17 PRO 512GB SILVER NOVO,354289632214376,8900.0,25.0,8400.0,475.0,0,0,0,0,8900.0,8900.0,0.0,troca_aparelho,SIM,14 PRO 512GB PRETO; 17 PRO SILVER 256GB,8900.0,NAO,,,,Bianca,b4269e60-eea2-4eba-a34d-db9591e0ec83,CASES,19,novo,,NAO,,valor da venda = 8900 | 8900 troca | brinde 25
329,29/05/2026,IPHONE 16 128GB AZUL SEMINOVO,351006199740582,3830.0,10.0,3100.0,720.0,1200.0,0,0,0,2400.0,3600.0,230.0,pix+troca_aparelho,SIM,IPH 14 LILAS; APPLE WATCH,2400.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,SIM,So extraiu: 1200 pix + 2400 troca de 3830 → falta R$ 230 sem valor explicito no texto,
330,30/05/2026,IPHONE 17 PRO 256GB BRANCO SEMINOVO,7679993104397,6637.0,210.0,6100.0,327.0,1500.0,0,2237.0,0,2900.0,6637.0,0.0,pix+cartao_credito+troca_aparelho,SIM,15 PRO,2900.0,NAO,,,,Yasmin,e07d4d35-1381-4d4d-914d-8382a7456fdd,CELL,1,seminovo,,NAO,,valor da venda = 6637 | 1500 pix + 2237 credito + 2900 troca | brinde 210
331,30/05/2026,IPHONE 15 PRO MAX 256GB SEMINOVO,356964465740436,4000.0,25.0,3700.0,275.0,1300.0,0,0,0,2700.0,4000.0,0.0,pix,SIM,ENTROU UM 14 PRO MAX 128 POR,2700.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 4000 | 1300 pix + 2700 troca | brinde 25
332,30/05/2026,IPHONE 16 PRO MAX 256GB DESERT SEMINOVO,354661674485405,5200.0,0,4850.0,350.0,3200.0,0,0,0,0,3200.0,2000.0,pix+dinheiro,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,,SIM,So extraiu: 3200 pix de 5200 → falta R$ 2000 sem valor explicito no texto,
333,30/05/2026,REDMI PAD 2 256GB PRETO NOVO,65577/W6PU00619,1350.0,0,1250.0,100.0,1350.0,0,0,0,0,1350.0,0.0,pix,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 1350 | 1350 pix
334,30/05/2026,IPHONE 15 128GB AZUL NOVO,355225779897630,3900.0,10.0,3750.0,140.0,1000.0,0,2900.0,0,0,3900.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 3900 | 1000 pix + 2900 credito | brinde 10
335,30/05/2026,IPHONE 16 PRO 256GB PRETO SEMINOVO,357463442372645,4700.0,25.0,4500.0,175.0,4400.0,0,0,0,300.0,4700.0,0.0,pix+troca_aparelho,SIM,XS MAX SEMINOVO,300.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 4700 | 4400 pix + 300 troca | brinde 25
336,30/05/2026,IPHONE 17 PRO 256GB PRETO NOVO,355820203650330,7300.0,0,6900.0,400.0,0,0,4100.0,0,3200.0,7300.0,0.0,cartao_credito+troca_aparelho,SIM,16 PRO 256 SEMINOVO,3200.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 7300 | 4100 credito + 3200 troca
337,30/05/2026,IPHONE 17 PRO 512GB AZUL NOVO,354289633583902,8250.0,15.0,8000.0,235.0,6550.0,0,0,0,0,6550.0,1700.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,SIM,So extraiu: 6550 pix de 8250 → falta R$ 1700 sem valor explicito no texto,
338,30/05/2026,IPHONE 13 256GB ROSA SEMINOVO,352824489625845,2300.0,25.0,1900.0,375.0,0,0,2300.0,0,0,2300.0,0.0,cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2300 | 2300 credito | brinde 25
339,30/05/2026,IPHONE XS MAX 256GB DOURADO SEMINOVO,35112102108566,350.0,0,300.0,50.0,350.0,0,0,0,0,350.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 350 | 350 pix
340,30/05/2026,IPHONE 15 PRO  256GB AZUL SEMINOVO,353864164761936,3600.0,25.0,3200.0,375.0,2300.0,0,0,0,1300.0,3600.0,0.0,pix+troca_aparelho,SIM,IPH 12 PRO,1300.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3600 | 2300 pix + 1300 troca | brinde 25
341,30/05/2026,PARTY BOX 120 PRETA,58035038,1800.0,0,1700.0,100.0,1800.0,0,0,0,0,1800.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 1800 | 1800 pix
342,30/05/2026,IPHONE 16 PRO 256GB  PRETO SEMINOVO,359896928035433,4830.0,25.0,4500.0,305.0,0,0,0,0,1200.0,1200.0,3630.0,pix+troca_aparelho,SIM,IPH 12,1200.0,NAO,,,,Camila,1d12d555-68e9-45f8-bfc0-a35a1d8d7920,CELL,1,seminovo,,SIM,So extraiu: 1200 troca de 4830 → falta R$ 3630 sem valor explicito no texto,
343,30/05/2026,MACBOOK AIR M5 13  512GB NOVO,K42L7RHF4J,7350.0,50.0,6750.0,550.0,1300.0,0,1619.0,0,0,2919.0,4431.0,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,SIM,So extraiu: 1300 pix + 1619 credito de 7350 → falta R$ 4431 sem valor explicito no texto,
344,30/05/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,350552893601530,7950.0,25.0,7550.0,375.0,0,3100.0,0,0,4850.0,7950.0,0.0,pix+dinheiro+troca_aparelho,SIM,IPH 16 PRO 256GB,4850.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 7950 | 3100 dinheiro + 4850 troca | brinde 25
345,30/05/2026,MACBOOK NEO SILVER 256GB NOVO,CR2N7W25Q1,4422.0,0,4300.0,122.0,4422.0,0,0,0,0,4422.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 4422 | 4422 pix
346,30/05/2026,REDMI NOTE 15 256GB VERDE NOVO,862795081570725,1242.0,0,1130.0,112.0,1242.0,0,0,0,0,1242.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 1242 | 1242 pix
347,30/05/2026,IPHONE 14 PRO SEMINOVO 512GB PRETO,354256834755639,3350.0,10.0,2800.0,540.0,1800.0,0,0,0,1550.0,3350.0,0.0,pix+troca_aparelho,SIM,IPH 13,1550.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 3350 | 1800 pix + 1550 troca | brinde 10
348,30/05/2026,IPHONE 16 PRO MAX 512GB PRETO SEMINOVO,357205981829942,5714.0,25.0,5150.0,539.0,4164.0,0,0,0,1550.0,5714.0,0.0,pix+troca_aparelho,SIM,IPH 13,1550.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 5714 | 4164 pix + 1550 troca | brinde 25
349,30/05/2026,IPHONE 13 PRO MAX 256GB AZUL SEMINOVO,351786564816337,2900.0,0,2800.0,100.0,2900.0,0,0,0,0,2900.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 2900 | 2900 pix
350,30/05/2026,IPHONE 11 128GB PRETO USADO,,1062.0,25.0,700.0,337.0,1062.0,0,0,0,0,1062.0,0.0,pix,NAO,,0,NAO,,,,Ruyter,85743f3e-1b32-49c0-9d9e-c16afd690f7d,CASES,19,usado,Sem IMEI,SIM,Sem IMEI,valor da venda = 1062 | 1062 pix | brinde 25
351,30/05/2026,POCO X7 PRO 512GB PRETO NOVO,869471083013626,2140.0,0,1990.0,150.0,0,0,2140.0,0,0,2140.0,0.0,outros,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,novo,,NAO,,valor da venda = 2140 | 2140 credito (visa 10x (taxa 10.9%))
352,31/05/2026,IPHONE 16 PRO 256GB DESERT SEMINOVO,357592315867213,4700.0,25.0,4500.0,175.0,4700.0,0,0,0,0,4700.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 4700 | 4700 pix | brinde 25
353,31/05/2026,IPHONE 16 PRO MAX 256GB DESERT SEMINOVO,54210973599126,5300.0,15.0,5000.0,285.0,500.0,0,3100.0,0,0,3600.0,1700.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,SIM,So extraiu: 500 pix + 3100 credito de 5300 → falta R$ 1700 sem valor explicito no texto,
354,31/05/2026,IPAD 11° A16 128GB SILVER NOVO,HGY4F5FC96,2500.0,150.0,2150.0,200.0,700.0,0,1800.0,0,0,2500.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 2500 | 700 pix + 1800 credito | brinde 150
355,31/05/2026,POCO C85 PRETO 256GB NOVO,69385/65ZH01514,1000.0,0,890.0,110.0,0,0,1000.0,0,0,1000.0,0.0,cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 1000 | 1000 credito
356,31/05/2026,IPHONE 16 128GB AZUL NOVO,353317874110720,4050.0,0,3950.0,100.0,4050.0,0,0,0,0,4050.0,0.0,pix,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 4050 | 4050 pix
